Land;Brand;Status;Week;Old_mat;New_mat;Art_nr;Prod_grp;Description_SE;Descripiton_DK;GTIN_CU;GTIN_TU;GTIN_Pallet;Type_nr;SP_CU;Depth_CU;Width_CU;Height_CU;Weight_kg_CU;CU_TU;(CU_TU);Depth_TU;Width_TU;Height_TU;Weight_kg_TU;TU_Layer;TU_Pallet;Hi_inc_Pal;GW_PU_kg;NW_PU_kg;DVH_CU   ;DVH_TU;FH_CU;FH_TU
Nordic;VCB;N;w 33 2017;;6760747;85068;DAMMSUGARTILLBEHÖR;TWINNER NXT GRÅ/SVART (DVH);;7,31E+12;7,31E+12;7,31E+12;;1;411;270;38;0,22;10;;200;600;250;2,46;8;32;1115;;;172;1720;172;172
Nordic;VCB;;;;5825264;85012;DAMMSUGARTILLBEHÖR;SWIRL TWINNER  GLIDYTOR;;7,31E+12;7,31E+12;7,31E+12;;1;4;75;140;0,05;25;;65;150;220;0,125;6;16;1110;;;28,56;714;28,56;28,56
Nordic;VCB;N;ASAP 2018;;6760746;85067;DAMMSUGARTILLBEHÖR;SWIRL TWINNER NXT GLIDYTOR ( DVH);;7,33E+12;7,31E+12;7,31E+12;;1;5;75;140;0,09;20;;70;150;220;0,185;256;1024;1200;;;33,7;674;;
Nordic;VCB;;;;5992362;TB-645-02;DAMMSUGARTILLBEHÖR;GLIDYTOR TILL TWINNER (original);;7,33E+12;7,33E+12;;;1;;;;0;1;;;;;;;;;;;28,56;0;28,56;28,56
Nordic;VCB;N;w 45 2015;;6757416;85073;DAMMSUGARTILLBEHÖR;GLIDYTOR TILL TWINNER NXT (Clas Ohlsson);;7,31E+12;7,31E+12;7,31E+12;;1;5;75;140;0,09;20;;70;150;220;0,185;6;16;1110;;;28,56;0;28,56;28,56
Nordic;VCB;;;;5845538;85022;DAMMSUGARTILLBEHÖR;SWIRL TWINNER TRÅDPLOCK;;7,31E+12;7,31E+12;7,31E+12;;1;3;75;140;0,07;25;;170;80;200;0,175;15;24;1200;;;28,56;714;28,56;28,56
Nordic;VCB;N;w 37 2016;;6760715;85069;DAMMSUGARTILLBEHÖR;TRÅDPLOCK TILL TWINNER (original) DVH;;7,33E+12;7,31E+12;7,31E+12;;1;5;75;140;0,07;25;;170;80;200;0,175;384;1536;1200;;;28,56;714;28,56;714
Nordic;VCB;;;;5826933;TB-645-03;DAMMSUGARTILLBEHÖR;TRÅDPLOCK TILL TWINNER (original);;7,33E+12;7,33E+12;;;1;140;80;5;0;1;;;;;;;;;;;28,56;28,56;28,56;28,56
Nordic;VCB;X;w 48 2016;;5825325;85018;DAMMSUGARTILLBEHÖR;HEPAFILTER ELECTROLUX;;7,31E+12;7,31E+12;7,31E+12;;1;150;40;290;0,045;10;;357;155;195;0,614;14;70;1125;;;187,7;1877;132,5;1325
Nordic;VCB;X;w 48 2016;;5825332;85019;DAMMSUGARTILLBEHÖR;MICROFILTER ELECTROLUX;;7,31E+12;7,31E+12;7,31E+12;;1;150;40;290;0,045;10;;357;155;195;0,614;14;70;1125;;;30,3;303;22,3;223
Nordic;VCB;X;v.11 2018;;6679682;95026;DAMMSUGARTILLBEHÖR;UTBLÅSKLIPPFILTER;;4,01E+12;4,01E+12;4,01E+12;;1;22;75;195;0,26;6;;147;84;206;0,206;74;296;969;;;25;150;25;150
Nordic;VCB;X;v.11 2018;;6679699;94907;DAMMSUGARTILLBEHÖR;MOTORKLIPPFILTER  ;;4,01E+12;4,01E+12;4,01E+12;;1;22;75;195;0,18;6;;147;84;206;0,161;74;296;969;;;25;150;25;150
Nordic;VCB;;;6545864;6678845;96085;DAMMSUGARTILLBEHÖR;DAMMSUGARDEO CITRUS;;4,01E+12;4,01E+12;4,01E+12;;5;12;77;190;0,176;16;;200;83;200;0,4;56;224;950;;;13,4;214,4;13,4;214,4
Nordic;VCB;;;6545581;6678852;96081;DAMMSUGARTILLBEHÖR;DAMMSUGARDEO LAVENDEL;;4,01E+12;4,01E+12;4,01E+12;;5;12;77;190;0,176;16;;200;83;200;0,4;56;224;950;;;13,4;214,4;13,4;214,4
Nordic;VCB;;;6678838;6763761;95376;DAMMSUGARTILLBEHÖR;DAMMSUGARDEO PÄRLOR MAGNOLIA;;4,01E+12;4,01E+12;4,01E+12;;4;27;74;203;0,045;7;;200;83;210;0,4;56;224;990;;;18;126;17;119
Nordic;VCB;;;;6678814;95378;DAMMSUGARTILLBEHÖR;DAMMSUGARDEO PÄRLOR ALOVERA;;4,01E+12;4,01E+12;4,01E+12;;4;27;74;203;0,045;7;;200;83;210;0,4;56;224;990;;;18;126;17;119
Nordic;VCB;;;6678821;6763760;95744;DAMMSUGARTILLBEHÖR;DAMMSUGARDEO PÄRLOR FRUKTBLANDNING;;4,01E+12;4,01E+12;4,01E+12;;4;27;74;203;0,045;7;;200;83;210;0,4;56;224;990;;;18;126;17;119
Nordic;VCB;;;6679583;6763762;97907;DAMMSUGARTILLBEHÖR;DAMMSUGARDEO PÄRLOR VÅRBLOMSTER;;4,01E+12;4,01E+12;4,01E+12;;4;74;27;203;0,045;7;;200;80;210;0,4;56;224;990;;;18;126;17;119
Nordic;VCB;;;6679590;6763763;97909;DAMMSUGARTILLBEHÖR;DAMMSUGARDEO PÄRLOR SOMMARREGN;;4,01E+12;4,01E+12;4,01E+12;;4;74;27;203;0,045;7;;200;83;210;0,4;56;224;990;;;18;126;17;119
Nordic;VCB;X;;;6597023;96551;VÅT & TORRDAMMSUGNING ;UNInet 10 L;;4,01E+12;4,01E+12;4,01E+12;;3;;;;0,233333333;3;;220;166;232;0,7;45;270;1140;;;62;186;62;186
Nordic;VCB;X;;;6597030;96554;VÅT & TORRDAMMSUGNING ;UNInet 20 L;;4,01E+12;4,01E+12;4,01E+12;;3;;;;0,233333333;3;;220;166;232;0,7;45;270;1140;;;68,3;204,9;68,3;204,9
Nordic;VCB;X;;;6597047;96555;VÅT & TORRDAMMSUGNING ;UNInet 30 L;;4,01E+12;4,01E+12;4,01E+12;;3;;;;0,233333333;3;;220;166;232;0,7;45;270;1140;;;72,5;217,5;72,5;217,5
Nordic;VCB;;;;6609320;10919;STÄDPRODUKTER;TINA-UPP AVFROSTNINGSPÅSE;;7,39E+12;7,39E+12;7,39E+13;;2;11;255;385;0,23;10;;390;260;120;2,3;8;72;1230;;;46,1;461;43,5;435
Nordic;VCB;N;w 24 2015;6620554;6746421;94540;RENGÖRINGSSERVETTER;GLASÖGONPUTS;;4,01E+12;4,01E+12;4,01E+12;;30;;;;0,043333333;20;;198;178;180;1,3;24;120;1050;;;13,9;278;12,7;254
Nordic;VCB;;;6735272;6761537;95574;AVFALLSPÅSAR;AVFALLSPÅSAR 10 L MED FIXERINGSBAND;;4,01E+12;4,01E+12;4,01E+12;;15;46;125;46;0,123;16;;198;132;193;2,032;24;144;1200;;;19;304;18;288
Nordic;VCB;;;6740917;6761488;95755;AVFALLSPÅSAR;AVFALLSPÅSAR 20 L MED FIXERINGSBAND;;4,01E+12;4,01E+12;4,01E+12;;15;54;135;54;1,8;12;;193;142;193;2,3;24;168;1110;;;19;228;18;216
Nordic;VCB;;;6735203;6761492;95759;AVFALLSPÅSAR;AVFALLSPÅSAR 35 L MED FIXERINGSBAND;;4,01E+12;4,01E+12;4,01E+12;;10;50;145;50;0,195;12;;200;150;165;2,5;28;196;1140;;;19;228;18;216
Nordic;VCB;X;;;6572990;96375;AVFALLSPÅSAR;AVFALLSPÅSAR EKOLOGISK 20 L ;;4,01E+12;4,01E+12;4,01E+12;;18;58;135;58;0,215;9;;200;140;175;2;24;144;1200;;;15,5;139,5;15;135
Nordic;VCB;X;;;6572969;96377;AVFALLSPÅSAR;AVFALLSPÅSAR EKOLOGISK 35 L;;4,01E+12;4,01E+12;4,01E+12;;12;55;145;55;0,245;9;;200;150;165;2,2;28;168;1140;;;15,5;139,5;15;135
Nordic;VCB;;;;6735296;97820;AVFALLSPÅSAR;AVFALLSPÅSAR MED DOFT OCEAN 10 L;;4,01E+12;4,01E+12;4,01E+12;;40;50;50;105;0,11;16;;200;189;120;1,9;24;216;1225;;;17;272;;
Nordic;VCB;;;;6735289;97830;AVFALLSPÅSAR;AVFALLSPÅSAR MED DOFT CITRUS/MELON 35 L;;4,01E+12;4,01E+12;4,01E+12;;20;47;47;65;0,168;16;;198;183;188;2,868;24;144;1243;;;17;272;;
Nordic;VCB;N;w 17 17;;6762212;85059;AVFALLSPÅSAR;½-p Avfallspåsar (Citygross);;7,31E+12;7,31E+12;7,31E+12;;32;600;400;770;107,4;400;;800;600;1100;239,8;1;2;1220;;;7408;7408;7408;7408
Nordic;VCB;;;;;;;Innehåll: 132 cu 35L;;;4,01E+12;;;10;;;;;132;;;;;;;;;;;;;;
Nordic;VCB;;;;;;;108 cu 20L;;;4,01E+12;;;15;;;;;108;;;;;;;;;;;;;;
Nordic;VCB;;;;;;;96 cu  35L Lemon;;;4,01E+12;;;20;;;;;96;;;;;;;;;;;;;;
Nordic;VCB;;;;;;;64 cu 10L;;;4,01E+12;;;15;;;;;64;;;;;;;;;;;;;;
Nordic;VCB;;;;5794676;558691;SNÖREN;HUSHÅLLSSNÖRE, SNÖRBOLL 1mm x 90m;;7,39E+12;7,31E+12;7,31E+12;;1;;;;;18;;385;205;65;1;10;150;1125;;;6,3;113,4;6,3;113,4
Nordic;VCB;;;;5794683;558692;SNÖREN;STEKSNÖRE, BOMULL 1mm x 40m;;7,31E+12;7,31E+12;7,31E+12;;1;;;;;12;;300;230;70;0,5;12;168;1130;;;6,9;82,8;7,2;86,4
Nordic;VCB;X;w 27 2015;;5771271;556592;ALL & HYLLPAPPER;ALL & HYLLPAPPER ENF+MÖNSTR.  5MX38CM;;7,31E+12;7,31E+12; ;;1;380;380;32;0,14;25;;200;160;390;3,7;30;60;930;;;13,1;327,5;13,1;327,5
Nordic;VCB;X;v.04 2018;;5967407;556591;ALL & HYLLPAPPER;ALL & HYLLPAPPER ENF+MÖNSTR.  3MX57CM;;7,31E+12;731027 956591 3;7,31E+12;;1;;;;0,128;25;;200;160;590;3,7;30;30;740;;;13,1;327,5;13,1;327,5
Nordic;VCB;;;;6679088;97953;DAMMSUGARTILLBEHÖR;SPECIALMUNSTYCKE  för borttagning av hår o ludd;;4,01E+12;4,01E+12;4,01E+12;;1;55;122;232;0,206;5;;135;295;255;1,28;20;80;1170;;;74;370;74;370
Nordic;VCB;X;;;6679057;97947;DAMMSUGARTILLBEHÖR ;GOLVMUNSTYCKE BORTTAGNING AV DJURHÅR;;4,01E+12;4,01E+12;4,01E+12;;1;80;300;335;0,512;3;;260;320;355;1,886;10;30;1215;;;135;405;135;405
Nordic;VCB;;;;6679019;97939;DAMMSUGARTILLBEHÖR ;FLEXIBELT MUNSTYCKE 29 cm - DK + SV(höst);;4,01E+12;4,01E+12;4,01E+12;;1;80;300;335;0,758;3;;320;260;355;2,6;10;30;1215;;;179;537;179;537
Nordic;VCB;;;;6679118;97959;DAMMSUGARTILLBEHÖR ;MJUK DAMM BORSTE - DK + SV(höst);;4,01E+12;4,01E+12;4,01E+12;;1;55;122;232;0,126;5;;295;135;255;0,88;20;80;1170;;;40;200;40;200
Nordic;VCB;;;;6679040;97945;DAMMSUGARTILLBEHÖR ;PARKETTMUNSTYCKE - DK + SV(höst);;4,01E+12;4,01E+12;4,01E+12;;1;80;300;335;0,381;3;;260;320;355;1,493;10;30;1215;;;120;360;120;360
Nordic;VCB;;;;6679101;97957;DAMMSUGARTILLBEHÖR ;FLEXICLEAN MUNSTYCKE  - DK + SV(höst);;4,01E+12;4,01E+12;4,01E+12;;1;76;67;352;0,282;4;;170;370;176;1,378;14;84;1206;;;80;320;80;320
Nordic;VCB;X;;;6679071;97951;DAMMSUGARTILLBEHÖR ;MÖBELMUNSTYCKE SV(höst);;4,01E+12;4,01E+12;4,01E+12;;1;122;55;232;0,113;5;;135;295;255;0,815;20;80;1170;;;40;200;40;200
Nordic;VCB;;;;6699383;85060;DAMMSUGARTILLBEHÖR ;MIXADE DEORÖR ÖRTAGÅRD, Ö&B;;7,31E+12;7,31E+12;7,31E+12;;1;;;;;24;;;;;;;;;;;;0;11,3;271,2
Nordic;VCB;;;;6700386;85061;DAMMSUGARTILLBEHÖR ;MIXADE DEORÖR FRESIA, Ö&B;;7,31E+12;7,31E+12;7,31E+12;;1;;;;;24;;;;;;;;;;;;0;11,3;271,2
Nordic;VCB;N;;;6700393;85057;TILLBEHÖR DANMARK;TRÄ ½-P DAMMSUGARPÅSAR PH86 MPAirspace DK;;7,31E+12;7,31E+12;7,31E+12;;4;72;166;231;0,24;144;;600;800;1086;53;2;1;1236;;;;0;;0
Nordic;VCB;N;v10 2014;;6713751;98304;DAMMSUGARTILLBEHÖR;Dammsugarmunstycke adapter oval;;4,01E+12;4,01E+12;4,01E+12;;1;55;122;232;0,103;5;;295;135;255;0,765;20;60;915;;;29;145;35;175
Nordic;VCB;;;6724962;6762053;94785;PROMOTION BUZZADOR ;DAMMSUGARPÅSAR PH86 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,239;3;;220;165;232;0,717;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;;;6761385;21776;PROMOTION STARTER KIT ;PH86 OCH DEOPÄRLOR ( 6 VCB+6 DEO AV MAGNOLIA);;;;;;;;;;;;;;;;;;;;;;;;;
Nordic;VCB;N;;;6764635;21775;PROMOTION STARTER KIT ;½ P. STARTER-KIT PH86 OCH DEOPÄRLOR ( 6 VCB+6 DEO AV MAGNOLIA);;7,31E+12;7,31E+12;7,31E+12;;6;600;400;770;;76;;800;600;1100;;1;2;1220;;;;;;
Nordic;VCB;;;;6758412;;DAMMSUGARPÅSAR;PROMOTION PH86 INKL DEO;;;;;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;X;v.11 2018;;6760610;91358;ALUMINIUMFORMAR;FOLIEFORMAR M LOCK,  5DL  ;;4,01E+12;4,01E+12;4,01E+12;;8;64;128;146;0,105;8;;398;132;155;0,95;18;108;1075;127;90,72;14,2;113,6;14,2;113,6
Nordic;Toppits;N;v.11 2018;;6762911;91438;ALUMINIUMFORMAR;FOLIEFORMAR M LOCK,  5DL  ;;4,01E+12;4,01E+12;4,01E+12;;8;64;128;146;0,105;12;;398;132;155;1,37;18;108;1075;172;136,08;14,2;170,4;14,2;170,4
Nordic;Toppits;;;;6757949;91261;ALUMINIUMFORMAR;FOLIEFORMAR M LOCK,  8,5DL  ;;4,01E+12;4,01E+12;4,01E+12;;6;63;150;215;0,146;14;;398;164;222;2,15;14;56;1033;134;101,92;13,8;193,2;13,8;193,2
Nordic;Toppits;;;;6757947;91256;ALUMINIUMFORMAR;FOLIEFORMAR M LOCK, 11DL;;4,01E+12;4,01E+12;4,01E+12;;5;55;190;222;0,145;14;;398;198;230;2,21;12;48;1065;;;19,8;277,2;19,8;277,2
Nordic;Toppits;;;;6757948;91258;ALUMINIUMFORMAR;FOLIEFORMAR M LOCK, 19DL  ;;4,01E+12;4,01E+12;4,01E+12;;4;80;194;262;0,177;15;;398;198;270;1,875;12;36;955;;;18,4;276;18,4;276
Nordic;Toppits;;;;6757946;91259;ALUMINIUMFORMAR;FOLIEFORMAR M LOCK, 25DL  ;;4,01E+12;4,01E+12;4,01E+12;;3;73;273;304;0,265;12;;398;284;330;2,3;8;24;1135;;;33,5;402;33,5;402
Nordic;Toppits;;;6702229;6736170;91000;ALUMINIUMFORMAR;PAJ & BAKFORM  23 CM RUND ;;4,01E+12;4,01E+12;4,01E+12;;4;48;240;240;0,51;22;;398;240;240;1,385;10;40;1105;;;16,4;360,8;16,4;360,8
Nordic;Toppits;;;6745271;6766099;191301;FRYS- & FÖRVARINGSPÅSAR;ZIPPER 1L  ;;4,01E+12;4,01E+12;4,01E+12;;12;46;223;63;0,104;12;;230;200;200;1,418;24;72;853;;;13;156;13;156
Nordic;Toppits;;;6745288;6766139;191303;FRYS- & FÖRVARINGSPÅSAR;ZIPPER 3L  ;;4,01E+12;4,01E+12;4,01E+12;;8;46;287;63;0,128;12;;300;200;200;1,759;24;72;1045;;;13;156;13;156
DK;Toppits;;;;6761857;;FRYS- & FÖRVARINGSPÅSAR;ZIPPER 1L  DK Text;;4,01E+12;4,01E+12;4,01E+12;;12;46;223;63;0,104;12;;236;200;200;1,526;24;96;1089;;;;;;
DK;Toppits;;;;6761861;;FRYS- & FÖRVARINGSPÅSAR;ZIPPER 3L  DK Text;;4,01E+12;4,01E+12;4,01E+12;;8;46;287;63;0,128;12;;300;200;200;1,808;24;72;1045;;;;;;
Nordic;Toppits;;;6743567;6764641;191111;FRYS- & FÖRVARINGSPÅSAR;SAFELOC 1L  ;;4,01E+12;4,01E+12;4,01E+12;;20;46;191;63;0,125;12;;200;200;200;1,659;24;96;945;;;13;156;13;156
Nordic;Toppits;;;6743574;6764752;191109;FRYS- & FÖRVARINGSPÅSAR;SAFELOC 3L  ;;4,01E+12;4,01E+12;4,01E+12;;15;46;287;63;0,178;12;;300;200;200;2,3;24;72;1045;;;13;156;13;156
NO;Toppits;;;;6682682;;FRYS- & FÖRVARINGSPÅSAR;SAFELOC SANDWICHBAG 1L NORSK TEXT;;;;;;;;;;;;;;;;;;;;;;;;;
NO;Toppits;;;;6682958;;FRYS- & FÖRVARINGSPÅSAR;PLAST MELLANLÄGG NORKS PRODUKT;;;;;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;;6744113;6765246;90112;FRYSPÅSAR & ISTÄRNINGSPÅSAR;FRYSPÅSAR 1L ;;4,01E+12;4,01E+12;4,01E+12;;60;59;174;61;0,164;9;;190;180;191;1,6;24;120;1105;;;15,264;137,4;10,918;98,3
Nordic;Toppits;;;6758490;6758490;90116;FRYSPÅSAR & ISTÄRNINGSPÅSAR;FRYSPÅSAR 2L ;;4,01E+12;4,01E+12;4,01E+12;;40;59;174;61;0,186;9;;190;180;191;1,8;24;120;1105;;;15,264;137,4;10,918;98,3
Nordic;Toppits;N;;;6760459;91347;FRYSPÅSAR & ISTÄRNINGSPÅSAR;FRYSPÅSAR 2L XL;;4,01E+12;4,01E+12;4,01E+12;;90;72;174;74;0,315;10;;379;180;156;3,275;15;75;1045;271;;;;;
Nordic;Toppits;N;;;6760461;91349;FRYSPÅSAR & ISTÄRNINGSPÅSAR;FRYSPÅSAR 3L XL;;4,01E+12;4,01E+12;4,01E+12;;80;72;174;74;0,376;10;;379;180;156;3,885;15;75;1045;316;;;;;
Nordic;Toppits;;;6758489;6765274;90114;FRYSPÅSAR & ISTÄRNINGSPÅSAR;FRYSPÅSAR 3L ;;4,01E+12;4,01E+12;4,01E+12;;35;59;174;61;0,2;9;;190;180;191;1,9;24;120;1105;;;15,264;137,4;10,918;98,3
Nordic;Toppits;;;6744144;6765277;90101;FRYSPÅSAR & ISTÄRNINGSPÅSAR;FRYSPÅSAR 6L ;;4,01E+12;4,01E+12;4,01E+12;;25;59;174;61;0,196;9;;180;190;191;1,9;24;120;1105;;;15,264;137,4;10,918;98,3
Nordic;Toppits;;;6731182;6765664;90948;FRYSPÅSAR & ISTÄRNINGSPÅSAR;FRYSPÅSAR 8L ;;4,01E+12;4,01E+12;4,01E+12;;15;59;174;61;0,155;9;;190;180;191;1,465;24;120;1080;;;15,264;137,4;10,918;98,3
Nordic;Toppits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;;;6636005;20235;FRYSPÅSAR & ISTÄRNINGSPÅSAR;FRYSPÅSAR 2L/3L ½-pall;;;4,01E+12;4,01E+12;;;795;595;1090;128,5;540;;800;600;1100;135,4;2;2;1250;;;15,264;8242,6;10,282;5552,3
Nordic;Toppits;;;;;;FRYSPÅSAR & ISTÄRNINGSPÅSAR;INNEHÅLL 2L;;4,01E+12;;;;40;;;;;180;;;;;;;;;;;;;;
Nordic;Toppits;;;;;;FRYSPÅSAR & ISTÄRNINGSPÅSAR;3 L;;4,01E+12;;;;35;;;;;360;;;;;;;;;;;;;;
NO;Toppits;;;;6682958;;PLASTMELLANLÄGG NORSK TEXT;;;7,04E+12;7,04E+12;7,04E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;X;v.11 2018;6682767;6744397;558439;FRYSPÅSAR & ISTÄRNINGSPÅSAR;ISTÄRNINGSPÅSAR ;;731027 558439 0;731027 958439 6;7,31E+12;;10;42;181;42;0,059;16;;195;195;180;1,059;24;120;1050;;;6,36;101,8;6,466;103,5
Nordic;Toppits;N;v.11 2018;;6763666;914729;FRYSPÅSAR & ISTÄRNINGSPÅSAR;ISTÄRNINGSPÅSAR ;;4,01E+12;4,01E+12;4,01E+12;;10;37;173;63;0,058;15;;203;184;200;0,96;24;96;945;;;7,14;107,1;7,14;107,1
Nordic;Toppits;;;6626808;6700973;90213;STEKPÅSAR;STEKPÅSAR 10 KG;;4,01E+12;4,01E+12;4,01E+12;;2;4;145;175;0,102;20;;150;100;180;0,8;64;320;1050;;;16,43;328,6;15,794;315,9
Nordic;Toppits;;;;6709921;190870;STEKPÅSAR;STEKPÅSAR M (2,5 KG);;400887 120800 2;400887 190870 4;400887 190871 1;;8;4;145;175;0,057;20;;150;100;180;1,21;64;320;1050;;;17,278;345,6;17,278;345,6
Nordic;Toppits;;;;6709938;190872;STEKPÅSAR;STEKPÅSAR L  (5 KG);;400887 120801 9;400887 190872 8;400887 190873 5;;5;4;145;175;0,056;20;;150;100;180;1,19;64;320;1050;;;17,278;345,6;17,278;345,6
Nordic;Toppits;;;;6681838;90241;ALUMINIUM- & PLASTFOLIE;UGN, GRILL OCH FRYSFOLIE 10M;;4,01E+12;4,01E+12;4,01E+12;;1;45;471;45;0,27;12;;482;193;143;3,2;33;66;1114;;;22;264;14,9;178,8
Nordic;Toppits;;;6682361;6757257;90243;ALUMINIUM- & PLASTFOLIE;ALUMINIUMFOLIE 29,5CM X 10M SWOOSH;;4,01E+12;4,01E+12;4,01E+12;;1;45;308;45;0,16;20;;318;238;188;3,2;20;60;1099;;;13,34;266,7;;
Nordic;Toppits;;;;;;ALUMINIUM- & PLASTFOLIE;INNEHÅLL:  UGNS & FRYSFOLIE 10M;;4,01E+12;;;;;;;;;240;;;;;;;;;;;;;;
Nordic;Toppits;;;;;;ALUMINIUM- & PLASTFOLIE;ALUMINIUMFOLIE 10M;;4,01E+12;;;;;;;;;216;;;;;;;;;;;;;;
DK;Toppits;;;;6758308;90241;ALUMINIUM- & PLASTFOLIE;UGNS & FRYSFOLIE 10M DK Text;;4,01E+12;4,01E+12;4,01E+12;;1;45;471;45;0,27;12;;482;193;143;3,2;33;66;1114;;;;;;
DK;Toppits;;;;6761915;90243;ALUMINIUM- & PLASTFOLIE;ALUMINIUMFOLIE 10M SWOOSH DK Text;;4,01E+12;4,01E+12;4,01E+12;;1;45;308;45;0,161;20;;318;238;192;3,4;20;60;1099;;;;;;
NO;Toppits;;;;6757257;;ALUMINIUM- & PLASTFOLIE;ALUMINIUMFOLIE 29,5CM X 10M SWOOSH NORSK TEXT;;4,01E+12;4,01E+12;4,01E+12;;1;45;308;45;0,161;20;;318;238;192;3,4;20;60;1099;;;;;;
NO;Toppits;;;;6753801;;ALUMINIUM- & PLASTFOLIE;UGN, GRILL OCH FRYSFOLIE 10M NORSK TEXT;;4,01E+12;4,01E+12;4,01E+12;;1;45;471;45;0,27;12;;482;193;143;3,2;33;66;1114;;;;;;
Nordic;Toppits;;;;6753733;20263;ALUMINIUM- & PLASTFOLIE;½-pall UGN, GRILL OCH FRYSFOLIE 10M;;;4,01E+12;4,01E+12;;1;;;;;300;;600;800;1008;102,5;2;2;1033;;;22;6600;;
Nordic;Toppits;;;;6758687;90274;ALUMINIUM- & PLASTFOLIE;ÖVERDRAGSPLASTHÄTTOR  ;;4,01E+12;4,01E+12;4,01E+12;;9;36;173;86;0,054;8;;179;165;182;0,5;28;112;878;;;15,688;125,5;13,144;105,2
Nordic;Toppits;;;6649289;6682200;90462;ALUMINIUM- & PLASTFOLIE;PLASTFOLIE 44CM X 20M;;4,01E+12;4,01E+12;4,01E+12;;1;45;471;45;0,185;24;;478;292;192;4,9;16;32;1101;;;19,928;478,3;14,84;356,2
DK;Toppits;;;;6767158;;MIKROFOLIE 2IN1;MIKROFOLIE 2IN1;;;;;;;;;;;;;;;;;;;;;;;;;
DK;Toppits;;;;6758326;90462;ALUMINIUM- & PLASTFOLIE;PLASTFOLIE 44CM X 20M DK Text;;4,01E+12;4,01E+12;4,01E+12;;1;45;471;45;0,185;24;;478;292;192;4,9;16;32;1101;;;;;;
Nordic;Toppits;;;6757518;6760934;91200;ALUMINIUM- & PLASTFOLIE;PLASTFOLIE 32,5CM X 50M;;4,01E+12;4,01E+12;4,01E+12;;1;47;336;49;0,255;24;;348;300;196;6,348;14;42;1008;;;14;336;14;336
Nordic;Toppits;;;;6757547;20295;ALUMINIUM- & PLASTFOLIE;PLASTFOLIE, 32,5CM X 50M ½-pall;;4,01E+12;4,01E+12;4,01E+12;;1;47;336;49;0,26;504;;600;800;1050;321,616;2;2;1200;;;14;7056;14;7056
Nordic;Toppits;;;;6764851;91165;ALUMINIUM- & PLASTFOLIE;PLASTFOLIE MED 26 % VEGETABILISK URSPRUNG 20 M;;4,01E+12;4,01E+12;4,01E+12;;1;45;308;45;0,125;24;;286;318;188;3,2;16;48;1099;;;11.20;268.80;11.20;268.80
NO;Toppits;N;v.05 2018;;6764851;91165;ALUMINIUM- & PLASTFOLIE;PLASTFOLIE MED 26 % VEGETABILISK URSPRUNG 20 M NORSK TEXT;;4,01E+12;4,01E+12;4,01E+12;;1;45;308;45;0,125;24;;286;318;188;3,2;16;48;1099;;;13.30;319;13.30;319
NO ;Toppits;;;;6760926;;ALUMINIUM- & PLASTFOLIE;PLASTFOLIE 32,5CM X 60M NORSK TEXT;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
DK;Toppits;;;;6762069;91401;ALUMINIUM- & PLASTFOLIE;PLASTFOLIE 32,5CM X 40M DK text;;4,01E+12;4,01E+12;4,01E+12;;1;47;336;49;0,214;24;;348;310;196;5,364;14;42;1189;;;;;;
Nordic;Toppits;N;V.11 2018;;6762844;191417;ALUMINIUM- & PLASTFOLIE;CATERING ALU DISP. 35X45 CM;;4,01E+12;4,01E+12;4,01E+12;;1;75;490;80;0,94;6;;523;233;172;5,87;7;42;1177;;;79,92;479,52;79,92;479,52
Nordic;Toppits;N;V.11 2018;;6762845;121287;ALUMINIUM- & PLASTFOLIE;CATERING ALU REFILL 2X40 M;;4,01E+12;4,01E+12;4,01E+12;;2;130;520;68;1,7;1;;522;132;68;1,7;13;195;1165;;;143,92;143,92;143,92;143,92
Nordic;Toppits;N;V.11 2018;;6762342;191408;ALUMINIUM- & PLASTFOLIE;CATERING PLASTF. DISP. 80X45 CM;;4,01E+12;4,01E+12;4,01E+12;;1;75;490;80;0,7;6;;523;233;172;4,43;7;42;1177;;;79,92;479,52;79,92;479,52
Nordic;Toppits;N;V.11 2018;;6762343;121281;ALUMINIUM- & PLASTFOLIE;CATERING PLASTF. REFILL 2X110M;;4,01E+12;4,01E+12;4,01E+12;;2;130;520;68;1,35;1;;522;132;68;1,35;13;195;1165;;;119,92;119,92;119,92;119,92
Nordic;Toppits;;;6666859;6681159;90080;FRYSTILLBEHÖR;FRYSKLIPS SORT. FÄRGER;;4,01E+12;4,01E+12;4,01E+12;;100;10;92;174;0,022;20;;200;95;180;0,542;48;288;1230;;;4,876;97,5;4,876;97,5
Nordic;Toppits;;;;6709846;90864;FRYSTILLBEHÖR;TOPPITS POWER CLIPS 5 ST;;4,01E+12;4,01E+12;4,01E+12;;5;21;92;174;0,038;9;;200;100;180;0,412;48;240;1045;;;14,204;127,8;14,204;127,8
